Experiment	Sweeper	
Saved Date	28.05.2025 16:24:32	
User		
Date		
Start time	28.05.2025 16:07:32	
Sweep channel: Name	- None (Time) -	
Sweep channel: Start (V)	-Inf	
Sweep channel: Stop (V)	Inf	
Sweep channel: Points	20000	
Sweep channel: Max slew rate (V/s)	0E+0	
Sweep channel: Initial settling time (s)	20E+0	
Sweep channel: End settling time (s)	20E+0	
Sweep channel: Backward sweep	FALSE	
Sweep channel: Number of sweeps	1	
Sweep channel: Reset	FALSE	
Sweep Type	1D-Only SweepCh	
Acquire channels	Input 2 (V)	
Filter type	None	
Order		
Cutoff frq		
Comment01	b_P1_peak1_1741_3_top	

[DATA]
Points	Input 2 (V)
6.0800000E+2	-1.1296594E-1
6.0900000E+2	-1.0813749E-1
6.1000000E+2	-1.1523177E-1
6.1100000E+2	-1.1178653E-1
6.1200000E+2	-1.1382136E-1
6.1300000E+2	-1.1047000E-1
6.1400000E+2	-1.1203279E-1
6.1500000E+2	-1.1008172E-1
6.1600000E+2	-1.0586000E-1
6.1700000E+2	-1.1405312E-1
6.1800000E+2	-1.0645814E-1
6.1900000E+2	-1.1830506E-1
6.2000000E+2	-1.1564264E-1
6.2100000E+2	-1.1700223E-1
6.2200000E+2	-1.1088351E-1
6.2300000E+2	-1.0773465E-1
6.2400000E+2	-1.0323242E-1
6.2500000E+2	-1.0483810E-1
6.2600000E+2	-1.0367648E-1
6.2700000E+2	-1.0396507E-1
6.2800000E+2	-1.0668593E-1
6.2900000E+2	-1.0762595E-1
6.3000000E+2	-1.1009634E-1
6.3100000E+2	-1.0575383E-1
6.3200000E+2	-1.0962615E-1
6.3300000E+2	-1.0508233E-1
6.3400000E+2	-1.1119057E-1
6.3500000E+2	-1.0520745E-1
6.3600000E+2	-1.1053246E-1
6.3700000E+2	-1.1178768E-1
6.3800000E+2	-1.0947935E-1
6.3900000E+2	-1.1162516E-1
6.4000000E+2	-1.1097115E-1
6.4100000E+2	-1.1366162E-1
6.4200000E+2	-1.0814118E-1
6.4300000E+2	-1.1278201E-1
6.4400000E+2	-1.0531875E-1
6.4500000E+2	-1.0910002E-1
6.4600000E+2	-1.0870862E-1
6.4700000E+2	-1.0975456E-1
6.4800000E+2	-1.1669409E-1
6.4900000E+2	-1.1156108E-1
6.5000000E+2	-1.1342298E-1
6.5100000E+2	-1.0888416E-1
6.5200000E+2	-1.1064405E-1
6.5300000E+2	-1.0659815E-1
6.5400000E+2	-1.1053766E-1
6.5500000E+2	-1.0908104E-1
6.5600000E+2	-1.1816620E-1
6.5700000E+2	-1.1396492E-1
6.5800000E+2	-1.1661472E-1
6.5900000E+2	-1.1436433E-1
6.6000000E+2	-1.1143378E-1
6.6100000E+2	-1.1570901E-1
6.6200000E+2	-1.0767918E-1
6.6300000E+2	-1.0965407E-1
6.6400000E+2	-1.0805627E-1
6.6500000E+2	-1.0944723E-1
6.6600000E+2	-1.0789876E-1
6.6700000E+2	-1.1304703E-1
6.6800000E+2	-1.0748561E-1
6.6900000E+2	-1.0724678E-1
6.7000000E+2	-1.0653729E-1
6.7100000E+2	-1.0440920E-1
6.7200000E+2	-1.0436317E-1
6.7300000E+2	-1.0610735E-1
6.7400000E+2	-1.1223090E-1
6.7500000E+2	-1.0647850E-1
6.7600000E+2	-1.0756598E-1
6.7700000E+2	-1.0260871E-1
6.7800000E+2	-1.0743137E-1
6.7900000E+2	-1.0708871E-1
6.8000000E+2	-1.1297797E-1
6.8100000E+2	-1.0757287E-1
6.8200000E+2	-1.1117191E-1
6.8300000E+2	-1.1096366E-1
6.8400000E+2	-1.1256757E-1
6.8500000E+2	-1.1103597E-1
6.8600000E+2	-1.0405126E-1
6.8700000E+2	-1.1355885E-1
6.8800000E+2	-1.1302525E-1
6.8900000E+2	-1.1857116E-1
6.9000000E+2	-1.1788132E-1
6.9100000E+2	-1.1874378E-1
6.9200000E+2	-1.1335908E-1
6.9300000E+2	-1.2330990E-1
6.9400000E+2	-1.2675829E-1
6.9500000E+2	-1.2389164E-1
6.9600000E+2	-1.1647703E-1
6.9700000E+2	-1.1746018E-1
6.9800000E+2	-1.2020346E-1
6.9900000E+2	-1.1377344E-1
7.0000000E+2	-1.1922922E-1
7.0100000E+2	-1.1742678E-1
7.0200000E+2	-1.1871266E-1
7.0300000E+2	-1.1765245E-1
7.0400000E+2	-1.2705779E-1
7.0500000E+2	-1.1904399E-1
7.0600000E+2	-1.1991861E-1
7.0700000E+2	-1.1508621E-1
7.0800000E+2	-1.1556956E-1
7.0900000E+2	-1.2412642E-1
7.1000000E+2	-1.2113141E-1
7.1100000E+2	-1.2633915E-1
7.1200000E+2	-1.2047188E-1
7.1300000E+2	-1.2622358E-1
7.1400000E+2	-1.2165038E-1
7.1500000E+2	-1.2140898E-1
7.1600000E+2	-1.1343850E-1
7.1700000E+2	-1.1823933E-1
7.1800000E+2	-1.1626826E-1
7.1900000E+2	-1.1928815E-1
7.2000000E+2	-1.1956029E-1
7.2100000E+2	-1.1548337E-1
7.2200000E+2	-1.2128971E-1
7.2300000E+2	-1.1675874E-1
7.2400000E+2	-1.1752365E-1
7.2500000E+2	-1.0986343E-1
7.2600000E+2	-1.1394646E-1
7.2700000E+2	-1.1696678E-1
7.2800000E+2	-1.1690337E-1
7.2900000E+2	-1.1798578E-1
7.3000000E+2	-1.1915032E-1
7.3100000E+2	-1.1588982E-1
7.3200000E+2	-1.1502527E-1
7.3300000E+2	-1.1920263E-1
7.3400000E+2	-1.1487238E-1
7.3500000E+2	-1.2289518E-1
7.3600000E+2	-1.1985565E-1
7.3700000E+2	-1.2150482E-1
7.3800000E+2	-1.1909035E-1
7.3900000E+2	-1.2391049E-1
7.4000000E+2	-1.1512718E-1
7.4100000E+2	-1.2115033E-1
7.4200000E+2	-1.1941028E-1
7.4300000E+2	-1.1663846E-1
7.4400000E+2	-1.1822162E-1
7.4500000E+2	-1.1476789E-1
7.4600000E+2	-1.1999421E-1
7.4700000E+2	-1.1570156E-1
7.4800000E+2	-1.1793186E-1
7.4900000E+2	-1.1002243E-1
7.5000000E+2	-1.1868934E-1
7.5100000E+2	-1.1617734E-1
7.5200000E+2	-1.1946591E-1
7.5300000E+2	-1.1986962E-1
7.5400000E+2	-1.1743192E-1
7.5500000E+2	-1.1954991E-1
7.5600000E+2	-1.2032207E-1
7.5700000E+2	-1.2219173E-1
7.5800000E+2	-1.1590919E-1
7.5900000E+2	-1.2276354E-1
7.6000000E+2	-1.1638770E-1
7.6100000E+2	-1.1781530E-1
7.6200000E+2	-1.1334959E-1
7.6300000E+2	-1.1603238E-1
7.6400000E+2	-1.0969073E-1
7.6500000E+2	-1.1556688E-1
7.6600000E+2	-1.2129040E-1
7.6700000E+2	-1.1930493E-1
7.6800000E+2	-1.2027203E-1
7.6900000E+2	-1.1813466E-1
7.7000000E+2	-1.0830589E-1
7.7100000E+2	-1.0367043E-1
7.7200000E+2	-1.1052930E-1
7.7300000E+2	-1.0414898E-1
7.7400000E+2	-1.0844795E-1
7.7500000E+2	-1.0561718E-1
7.7600000E+2	-1.1359163E-1
7.7700000E+2	-1.0914014E-1
7.7800000E+2	-1.0943364E-1
7.7900000E+2	-1.1079864E-1
7.8000000E+2	-1.0947244E-1
7.8100000E+2	-1.1037184E-1
7.8200000E+2	-1.0677035E-1
7.8300000E+2	-1.0882129E-1
7.8400000E+2	-1.0302332E-1
7.8500000E+2	-1.0208354E-1
7.8600000E+2	-1.0299269E-1
7.8700000E+2	-1.0769292E-1
7.8800000E+2	-1.0433256E-1
7.8900000E+2	-1.0429254E-1
7.9000000E+2	-1.1045649E-1
7.9100000E+2	-1.0753749E-1
7.9200000E+2	-1.1297027E-1
7.9300000E+2	-1.0686006E-1
7.9400000E+2	-1.1013132E-1
7.9500000E+2	-1.0543549E-1
7.9600000E+2	-1.0807313E-1
7.9700000E+2	-1.0035495E-1
7.9800000E+2	-1.0251579E-1
7.9900000E+2	-1.0142633E-1
8.0000000E+2	-1.0515285E-1
8.0100000E+2	-1.0355368E-1
8.0200000E+2	-1.0311636E-1
8.0300000E+2	-1.0499848E-1
8.0400000E+2	-1.0118696E-1
8.0500000E+2	-1.0256393E-1
8.0600000E+2	-1.0072222E-1
8.0700000E+2	-1.0539709E-1
8.0800000E+2	-9.9526420E-2
8.0900000E+2	-1.0407079E-1
8.1000000E+2	-1.1025219E-1
8.1100000E+2	-1.1557335E-1
8.1200000E+2	-1.1618912E-1
8.1300000E+2	-1.1150121E-1
8.1400000E+2	-1.1268989E-1
8.1500000E+2	-1.0892292E-1
8.1600000E+2	-1.1113849E-1
8.1700000E+2	-1.0779656E-1
8.1800000E+2	-1.1882168E-1
8.1900000E+2	-1.0895302E-1
8.2000000E+2	-1.0982734E-1
8.2100000E+2	-1.0869807E-1
8.2200000E+2	-1.0932124E-1
8.2300000E+2	-1.0291911E-1
8.2400000E+2	-1.0219972E-1
8.2500000E+2	-1.0492210E-1
8.2600000E+2	-1.0383327E-1
8.2700000E+2	-1.0688157E-1
8.2800000E+2	-9.8811835E-2
8.2900000E+2	-1.0199349E-1
8.3000000E+2	-9.9546619E-2
8.3100000E+2	-1.0756182E-1
8.3200000E+2	-1.0037317E-1
8.3300000E+2	-1.0552783E-1
8.3400000E+2	-1.0359906E-1
8.3500000E+2	-1.0406872E-1
8.3600000E+2	-1.0946574E-1
8.3700000E+2	-1.0470486E-1
8.3800000E+2	-1.1423906E-1
8.3900000E+2	-1.1134867E-1
8.4000000E+2	-1.1680861E-1
8.4100000E+2	-1.1367122E-1
8.4200000E+2	-1.1729358E-1
8.4300000E+2	-1.1369145E-1
8.4400000E+2	-1.1410962E-1
8.4500000E+2	-1.1040933E-1
8.4600000E+2	-1.1685703E-1
8.4700000E+2	-1.1181119E-1
8.4800000E+2	-1.1228695E-1
8.4900000E+2	-1.1675122E-1
8.5000000E+2	-1.0764206E-1
8.5100000E+2	-1.1203100E-1
8.5200000E+2	-1.0891113E-1
8.5300000E+2	-1.1043353E-1
8.5400000E+2	-1.0634316E-1
8.5500000E+2	-1.1436696E-1
8.5600000E+2	-1.1396523E-1
8.5700000E+2	-1.1939470E-1
8.5800000E+2	-1.1907655E-1
8.5900000E+2	-1.1328476E-1
8.6000000E+2	-1.1118263E-1
8.6100000E+2	-1.0817824E-1
8.6200000E+2	-1.1592136E-1
8.6300000E+2	-1.1492454E-1
8.6400000E+2	-1.1685178E-1
8.6500000E+2	-1.0929738E-1
8.6600000E+2	-1.1210709E-1
8.6700000E+2	-1.1022692E-1
8.6800000E+2	-1.1675304E-1
8.6900000E+2	-1.1479785E-1
8.7000000E+2	-1.1582373E-1
8.7100000E+2	-1.1362115E-1
8.7200000E+2	-1.0907765E-1
8.7300000E+2	-1.1370835E-1
8.7400000E+2	-1.0707704E-1
8.7500000E+2	-1.1268052E-1
8.7600000E+2	-1.0857400E-1
8.7700000E+2	-1.0822628E-1
8.7800000E+2	-1.0179389E-1
8.7900000E+2	-9.9747382E-2
8.8000000E+2	-9.9712104E-2
8.8100000E+2	-1.0000291E-1
8.8200000E+2	-1.0310452E-1
8.8300000E+2	-9.8683856E-2
8.8400000E+2	-1.0464162E-1
8.8500000E+2	-1.0980742E-1
8.8600000E+2	-1.1452601E-1
8.8700000E+2	-1.1285028E-1
8.8800000E+2	-1.1530466E-1
8.8900000E+2	-1.1304002E-1
8.9000000E+2	-1.1584871E-1
8.9100000E+2	-1.1134522E-1
8.9200000E+2	-1.1472436E-1
8.9300000E+2	-1.1373852E-1
8.9400000E+2	-1.1426511E-1
8.9500000E+2	-1.2216277E-1
8.9600000E+2	-1.1163736E-1
8.9700000E+2	-1.1780124E-1
8.9800000E+2	-1.1243773E-1
8.9900000E+2	-1.1761706E-1
9.0000000E+2	-1.1648081E-1
9.0100000E+2	-1.1517108E-1
9.0200000E+2	-1.1165442E-1
9.0300000E+2	-1.1075136E-1
9.0400000E+2	-1.1242440E-1
9.0500000E+2	-1.1190373E-1
9.0600000E+2	-1.1537782E-1
9.0700000E+2	-1.1221227E-1
9.0800000E+2	-1.1415159E-1
9.0900000E+2	-1.0968817E-1
9.1000000E+2	-1.1494730E-1
9.1100000E+2	-1.1193275E-1
9.1200000E+2	-1.1493860E-1
9.1300000E+2	-1.1056123E-1
9.1400000E+2	-1.1314803E-1
9.1500000E+2	-1.1638307E-1
9.1600000E+2	-1.1712476E-1
9.1700000E+2	-1.1553858E-1
9.1800000E+2	-1.1464743E-1
9.1900000E+2	-1.1909038E-1
9.2000000E+2	-1.0941166E-1
9.2100000E+2	-1.1933134E-1
9.2200000E+2	-1.1431941E-1
9.2300000E+2	-1.2102219E-1
9.2400000E+2	-1.1488702E-1
9.2500000E+2	-1.1988302E-1
9.2600000E+2	-1.1759163E-1
9.2700000E+2	-1.1141513E-1
9.2800000E+2	-1.0755680E-1
9.2900000E+2	-1.0560563E-1
9.3000000E+2	-1.0965475E-1
9.3100000E+2	-1.1663856E-1
9.3200000E+2	-1.1837915E-1
9.3300000E+2	-1.1370387E-1
9.3400000E+2	-1.1793512E-1
9.3500000E+2	-1.1743654E-1
9.3600000E+2	-1.1677222E-1
9.3700000E+2	-1.1156392E-1
9.3800000E+2	-1.1486010E-1
9.3900000E+2	-1.1274144E-1
9.4000000E+2	-1.1036323E-1
9.4100000E+2	-1.1323791E-1
9.4200000E+2	-1.1191953E-1
9.4300000E+2	-1.1843406E-1
9.4400000E+2	-1.1424785E-1
9.4500000E+2	-1.1737330E-1
9.4600000E+2	-1.1193747E-1
9.4700000E+2	-1.1800843E-1
9.4800000E+2	-1.1934109E-1
9.4900000E+2	-1.2054440E-1
9.5000000E+2	-1.1677575E-1
9.5100000E+2	-1.1782283E-1
9.5200000E+2	-1.1788181E-1
9.5300000E+2	-1.1203414E-1
9.5400000E+2	-1.1347786E-1
9.5500000E+2	-1.1058424E-1
9.5600000E+2	-1.1273953E-1
9.5700000E+2	-1.1152038E-1
9.5800000E+2	-1.1382849E-1
9.5900000E+2	-1.1130113E-1
9.6000000E+2	-1.1115582E-1
9.6100000E+2	-1.0730965E-1
9.6200000E+2	-1.1124966E-1
9.6300000E+2	-1.1172716E-1
9.6400000E+2	-1.0855731E-1
9.6500000E+2	-1.1036136E-1
9.6600000E+2	-1.0972948E-1
9.6700000E+2	-1.1881646E-1
9.6800000E+2	-1.0839155E-1
9.6900000E+2	-1.1110308E-1
9.7000000E+2	-1.1119383E-1
9.7100000E+2	-1.1326417E-1
9.7200000E+2	-1.1412519E-1
9.7300000E+2	-1.1438571E-1
9.7400000E+2	-1.1214638E-1
9.7500000E+2	-1.0879267E-1
9.7600000E+2	-1.1366452E-1
9.7700000E+2	-1.0671999E-1
9.7800000E+2	-1.1208525E-1
9.7900000E+2	-1.0951184E-1
9.8000000E+2	-1.1399909E-1
9.8100000E+2	-1.1056999E-1
9.8200000E+2	-1.1210457E-1
9.8300000E+2	-1.1177920E-1
9.8400000E+2	-1.1560091E-1
9.8500000E+2	-1.1332415E-1
9.8600000E+2	-1.1169849E-1
9.8700000E+2	-1.1144617E-1
9.8800000E+2	-1.0746431E-1
9.8900000E+2	-1.1451727E-1
9.9000000E+2	-1.1049035E-1
9.9100000E+2	-1.1096576E-1
9.9200000E+2	-1.1017737E-1
9.9300000E+2	-1.1877053E-1
9.9400000E+2	-1.1473379E-1
9.9500000E+2	-1.1256961E-1
9.9600000E+2	-1.1356986E-1
9.9700000E+2	-1.1397284E-1
9.9800000E+2	-1.1284346E-1
9.9900000E+2	-1.0912434E-1
1.0000000E+3	-1.1703156E-1
1.0010000E+3	-1.1193136E-1
1.0020000E+3	-1.1345440E-1
1.0030000E+3	-1.0771127E-1
1.0040000E+3	-1.1306997E-1
1.0050000E+3	-1.0902480E-1
1.0060000E+3	-1.1274862E-1
1.0070000E+3	-1.1196706E-1
1.0080000E+3	-1.1288251E-1
1.0090000E+3	-1.1601119E-1
1.0100000E+3	-1.1111194E-1
1.0110000E+3	-1.1369713E-1
1.0120000E+3	-1.0896375E-1
1.0130000E+3	-1.1426885E-1
1.0140000E+3	-1.0728040E-1
1.0150000E+3	-1.1128767E-1
1.0160000E+3	-1.0837030E-1
1.0170000E+3	-1.1184289E-1
1.0180000E+3	-1.1244707E-1
1.0190000E+3	-1.1570495E-1
1.0200000E+3	-1.1330165E-1
1.0210000E+3	-1.0827527E-1
1.0220000E+3	-1.1128166E-1
1.0230000E+3	-1.0776177E-1
1.0240000E+3	-1.1384902E-1
1.0250000E+3	-1.1227296E-1
1.0260000E+3	-1.1358385E-1
1.0270000E+3	-1.0803322E-1
1.0280000E+3	-1.1012604E-1
1.0290000E+3	-1.0652107E-1
1.0300000E+3	-1.1087938E-1
1.0310000E+3	-1.0442612E-1
1.0320000E+3	-1.0449113E-1
1.0330000E+3	-1.0909037E-1
1.0340000E+3	-1.1361778E-1
1.0350000E+3	-1.2256742E-1
1.0360000E+3	-1.1242575E-1
1.0370000E+3	-1.1624601E-1
1.0380000E+3	-1.1647369E-1
1.0390000E+3	-1.2256775E-1
1.0400000E+3	-1.1961409E-1
1.0410000E+3	-1.2597165E-1
1.0420000E+3	-1.2103844E-1
1.0430000E+3	-1.1903808E-1
1.0440000E+3	-1.2332069E-1
1.0450000E+3	-1.1662369E-1
1.0460000E+3	-1.1842965E-1
1.0470000E+3	-1.1769196E-1
1.0480000E+3	-1.2177609E-1
1.0490000E+3	-1.1790069E-1
1.0500000E+3	-1.2043215E-1
1.0510000E+3	-1.1726788E-1
1.0520000E+3	-1.2200160E-1
1.0530000E+3	-1.1851943E-1
1.0540000E+3	-1.2303147E-1
1.0550000E+3	-1.2295320E-1
1.0560000E+3	-1.1120009E-1
1.0570000E+3	-1.1318076E-1
1.0580000E+3	-1.1318849E-1
1.0590000E+3	-1.1720282E-1
1.0600000E+3	-1.0899615E-1
1.0610000E+3	-1.1388081E-1
1.0620000E+3	-1.1461084E-1
1.0630000E+3	-1.1981854E-1
1.0640000E+3	-1.1775773E-1
1.0650000E+3	-1.1367569E-1
1.0660000E+3	-1.1221930E-1
1.0670000E+3	-1.0537434E-1
1.0680000E+3	-1.1289111E-1
1.0690000E+3	-1.1588455E-1
1.0700000E+3	-1.2063976E-1
1.0710000E+3	-1.1050030E-1
1.0720000E+3	-1.1643898E-1
1.0730000E+3	-1.1086546E-1
1.0740000E+3	-1.1890585E-1
1.0750000E+3	-1.1658706E-1
1.0760000E+3	-1.2220360E-1
1.0770000E+3	-1.1783030E-1
1.0780000E+3	-1.1577593E-1
1.0790000E+3	-1.1765289E-1
1.0800000E+3	-1.1190556E-1
1.0810000E+3	-1.1994262E-1
1.0820000E+3	-1.1153629E-1
1.0830000E+3	-1.1749211E-1
1.0840000E+3	-1.1371903E-1
1.0850000E+3	-1.1979998E-1
1.0860000E+3	-1.1052343E-1
1.0870000E+3	-1.1479750E-1
1.0880000E+3	-1.0631799E-1
1.0890000E+3	-1.0801857E-1
1.0900000E+3	-1.1194177E-1
1.0910000E+3	-1.0789102E-1
1.0920000E+3	-1.1381878E-1
1.0930000E+3	-1.1199640E-1
1.0940000E+3	-1.1049868E-1
1.0950000E+3	-1.0620441E-1
1.0960000E+3	-1.0983478E-1
1.0970000E+3	-1.0348552E-1
1.0980000E+3	-1.1318398E-1
1.0990000E+3	-1.0972504E-1
1.1000000E+3	-1.1246008E-1
1.1010000E+3	-1.0875747E-1
1.1020000E+3	-1.1139265E-1
1.1030000E+3	-1.1332776E-1
1.1040000E+3	-1.0437544E-1
1.1050000E+3	-1.1371944E-1
1.1060000E+3	-1.0792325E-1
1.1070000E+3	-1.1048251E-1
1.1080000E+3	-1.0830117E-1
1.1090000E+3	-1.1005882E-1
1.1100000E+3	-1.0792814E-1
1.1110000E+3	-1.1406413E-1
1.1120000E+3	-1.1450356E-1
1.1130000E+3	-1.1577497E-1
1.1140000E+3	-1.1463697E-1
1.1150000E+3	-1.0996884E-1
1.1160000E+3	-1.1687410E-1
1.1170000E+3	-1.1098196E-1
1.1180000E+3	-1.1277976E-1
1.1190000E+3	-1.0736420E-1
1.1200000E+3	-1.1576217E-1
1.1210000E+3	-1.1571169E-1
1.1220000E+3	-1.1402678E-1
1.1230000E+3	-1.1020312E-1
1.1240000E+3	-1.1370378E-1
1.1250000E+3	-1.1134573E-1
1.1260000E+3	-1.1014471E-1
1.1270000E+3	-1.1494497E-1
1.1280000E+3	-1.0956596E-1
1.1290000E+3	-1.1341823E-1
1.1300000E+3	-1.0873870E-1
1.1310000E+3	-1.1272370E-1
1.1320000E+3	-1.1207044E-1
1.1330000E+3	-1.1439776E-1
1.1340000E+3	-1.0870367E-1
1.1350000E+3	-1.1305556E-1
1.1360000E+3	-1.1056691E-1
1.1370000E+3	-1.0715485E-1
1.1380000E+3	-1.1475800E-1
1.1390000E+3	-1.1593705E-1
1.1400000E+3	-1.2035959E-1
1.1410000E+3	-1.1368819E-1
1.1420000E+3	-1.1187380E-1
1.1430000E+3	-1.1544612E-1
1.1440000E+3	-1.2020052E-1
1.1450000E+3	-1.1357249E-1
1.1460000E+3	-1.1540413E-1
1.1470000E+3	-1.1305001E-1
1.1480000E+3	-1.1343683E-1
1.1490000E+3	-1.1473315E-1
1.1500000E+3	-1.1015870E-1
1.1510000E+3	-1.1444053E-1
1.1520000E+3	-1.0791218E-1
1.1530000E+3	-1.1173769E-1
1.1540000E+3	-1.0789591E-1
1.1550000E+3	-1.1289314E-1
1.1560000E+3	-1.0829029E-1
1.1570000E+3	-1.1260971E-1
1.1580000E+3	-1.1335178E-1
1.1590000E+3	-1.2437519E-1
1.1600000E+3	-1.1452678E-1
1.1610000E+3	-1.1439586E-1
1.1620000E+3	-1.1786280E-1
1.1630000E+3	-1.1288752E-1
1.1640000E+3	-1.1304050E-1
1.1650000E+3	-1.1346675E-1
1.1660000E+3	-1.1515815E-1
1.1670000E+3	-1.0788323E-1
1.1680000E+3	-1.1534484E-1
1.1690000E+3	-1.1319319E-1
1.1700000E+3	-1.1356274E-1
1.1710000E+3	-1.1462453E-1
1.1720000E+3	-1.1416528E-1
1.1730000E+3	-1.2225998E-1
1.1740000E+3	-1.1605978E-1
1.1750000E+3	-1.1441577E-1
1.1760000E+3	-1.0954013E-1
1.1770000E+3	-1.1456112E-1
1.1780000E+3	-1.1217269E-1
1.1790000E+3	-1.1232808E-1
1.1800000E+3	-1.0716746E-1
1.1810000E+3	-1.1468160E-1
1.1820000E+3	-1.1318551E-1
1.1830000E+3	-1.1345022E-1
1.1840000E+3	-1.1727675E-1
1.1850000E+3	-1.1254175E-1
1.1860000E+3	-1.1226181E-1
1.1870000E+3	-1.0890020E-1
1.1880000E+3	-1.1441103E-1
1.1890000E+3	-1.1043116E-1
1.1900000E+3	-1.1698190E-1
1.1910000E+3	-1.1179204E-1
1.1920000E+3	-1.1945034E-1
1.1930000E+3	-1.1931363E-1
1.1940000E+3	-1.2087035E-1
1.1950000E+3	-1.2206249E-1
1.1960000E+3	-1.1952233E-1
1.1970000E+3	-1.1772449E-1
1.1980000E+3	-1.1120320E-1
1.1990000E+3	-1.1623554E-1
1.2000000E+3	-1.1031979E-1
1.2010000E+3	-1.1440641E-1
1.2020000E+3	-1.1231439E-1
1.2030000E+3	-1.1781683E-1
1.2040000E+3	-1.1217052E-1
1.2050000E+3	-1.1372073E-1
1.2060000E+3	-1.1689233E-1
1.2070000E+3	-1.1254202E-1
1.2080000E+3	-1.1120566E-1
1.2090000E+3	-1.0774404E-1
1.2100000E+3	-1.1012399E-1
1.2110000E+3	-1.0725426E-1
1.2120000E+3	-1.0500487E-1
1.2130000E+3	-1.0455447E-1
1.2140000E+3	-1.0867483E-1
1.2150000E+3	-1.0497936E-1
1.2160000E+3	-1.0284337E-1
1.2170000E+3	-1.0869035E-1
1.2180000E+3	-1.0792347E-1
1.2190000E+3	-1.1192557E-1
1.2200000E+3	-1.0946673E-1
1.2210000E+3	-1.1356921E-1
1.2220000E+3	-1.1011697E-1
1.2230000E+3	-1.1887822E-1
1.2240000E+3	-1.1102122E-1
1.2250000E+3	-1.1341296E-1
1.2260000E+3	-1.0980412E-1
1.2270000E+3	-1.1286447E-1
1.2280000E+3	-1.1022022E-1
1.2290000E+3	-1.0722393E-1
1.2300000E+3	-1.0801397E-1
1.2310000E+3	-1.0900398E-1
1.2320000E+3	-1.1558360E-1
1.2330000E+3	-1.1270300E-1
1.2340000E+3	-1.1533450E-1
1.2350000E+3	-1.0779703E-1
1.2360000E+3	-1.0956044E-1
1.2370000E+3	-1.0484522E-1
1.2380000E+3	-1.1075261E-1
1.2390000E+3	-1.0969266E-1
1.2400000E+3	-1.0938057E-1
1.2410000E+3	-1.0982334E-1
1.2420000E+3	-1.0967763E-1
1.2430000E+3	-1.1086107E-1
1.2440000E+3	-1.0670691E-1
1.2450000E+3	-1.1125025E-1
1.2460000E+3	-1.0733720E-1
1.2470000E+3	-1.1493701E-1
1.2480000E+3	-1.0871508E-1
1.2490000E+3	-1.1040594E-1
1.2500000E+3	-1.0860267E-1
1.2510000E+3	-1.1468847E-1
1.2520000E+3	-1.1692542E-1
1.2530000E+3	-1.1614174E-1
1.2540000E+3	-1.1581973E-1
1.2550000E+3	-1.1604826E-1
1.2560000E+3	-1.1169241E-1
1.2570000E+3	-1.0856295E-1
1.2580000E+3	-1.1146037E-1
1.2590000E+3	-1.0457169E-1
1.2600000E+3	-1.1078964E-1
1.2610000E+3	-1.0321073E-1
1.2620000E+3	-1.0694702E-1
1.2630000E+3	-1.1072528E-1
1.2640000E+3	-1.1081126E-1
1.2650000E+3	-1.0965189E-1
1.2660000E+3	-1.0834469E-1
1.2670000E+3	-1.1324441E-1
1.2680000E+3	-1.0882246E-1
1.2690000E+3	-1.1327169E-1
1.2700000E+3	-1.0993453E-1
1.2710000E+3	-1.1272768E-1
1.2720000E+3	-1.1352024E-1
1.2730000E+3	-1.2011719E-1
1.2740000E+3	-1.1587787E-1
1.2750000E+3	-1.1710196E-1
1.2760000E+3	-1.1470059E-1
1.2770000E+3	-1.1582696E-1
1.2780000E+3	-1.1956961E-1
1.2790000E+3	-1.1773913E-1
1.2800000E+3	-1.1767244E-1
1.2810000E+3	-1.1802821E-1
1.2820000E+3	-1.2720245E-1
1.2830000E+3	-1.2062892E-1
1.2840000E+3	-1.2514904E-1
1.2850000E+3	-1.1794208E-1
1.2860000E+3	-1.1986510E-1
1.2870000E+3	-1.2272721E-1
1.2880000E+3	-1.1693267E-1
1.2890000E+3	-1.1873970E-1
1.2900000E+3	-1.1535231E-1
1.2910000E+3	-1.2126458E-1
1.2920000E+3	-1.1331423E-1
1.2930000E+3	-1.1049633E-1
1.2940000E+3	-1.0703076E-1
1.2950000E+3	-1.1281612E-1
1.2960000E+3	-1.0822231E-1
1.2970000E+3	-1.1694388E-1
1.2980000E+3	-1.1664822E-1
1.2990000E+3	-1.1896448E-1
1.3000000E+3	-1.1611295E-1
1.3010000E+3	-1.1422625E-1
1.3020000E+3	-1.1995621E-1
1.3030000E+3	-1.2198225E-1
1.3040000E+3	-1.3216439E-1
1.3050000E+3	-1.2597023E-1
1.3060000E+3	-1.3472532E-1
1.3070000E+3	-1.3142674E-1
1.3080000E+3	-1.3902606E-1
1.3090000E+3	-1.3037287E-1
1.3100000E+3	-1.2688422E-1
1.3110000E+3	-1.2414040E-1
1.3120000E+3	-1.1932474E-1
1.3130000E+3	-1.2363763E-1
1.3140000E+3	-1.1919264E-1
1.3150000E+3	-1.2449005E-1
1.3160000E+3	-1.2421797E-1
1.3170000E+3	-1.3155732E-1
1.3180000E+3	-1.2734026E-1
1.3190000E+3	-1.3337769E-1
1.3200000E+3	-1.2697583E-1
1.3210000E+3	-1.2369014E-1
1.3220000E+3	-1.2764274E-1
1.3230000E+3	-1.2615331E-1
1.3240000E+3	-1.2783508E-1
1.3250000E+3	-1.2727439E-1
